species,speciesName,lv,hp,attack,criticalAttack,defense,critical,avoid,lucky,speed
4,サタンオオカブト,86,304,261,261,217,304,304,261,261
4,サタンオオカブト,87,308,264,264,220,308,308,264,264
4,サタンオオカブト,88,311,267,267,222,311,311,267,267
4,サタンオオカブト,89,315,270,270,225,315,315,270,270
4,サタンオオカブト,90,318,273,273,227,318,318,273,273
4,サタンオオカブト,91,322,276,276,230,322,322,276,276
4,サタンオオカブト,92,325,279,279,232,325,325,279,279
4,サタンオオカブト,93,329,282,282,235,329,329,282,282
4,サタンオオカブト,94,332,285,285,237,332,332,285,285
4,サタンオオカブト,95,336,288,288,240,336,336,288,288
4,サタンオオカブト,96,339,291,291,242,339,339,291,291
4,サタンオオカブト,97,343,294,294,245,343,343,294,294
4,サタンオオカブト,98,346,297,297,247,346,346,297,297
4,サタンオオカブト,99,350,300,300,250,350,350,300,300
5,ギラファノコギリクワガタ,1,6,2,8,8,10,6,5,5
5,ギラファノコギリクワガタ,2,9,3,12,12,15,9,7,7
5,ギラファノコギリクワガタ,3,12,4,16,16,20,12,10,10
5,ギラファノコギリクワガタ,4,15,5,20,20,25,15,12,12
5,ギラファノコギリクワガタ,5,18,6,24,24,30,18,15,15
5,ギラファノコギリクワガタ,6,21,7,28,28,35,21,17,17
5,ギラファノコギリクワガタ,7,24,8,32,32,40,24,20,20
5,ギラファノコギリクワガタ,8,27,9,36,36,45,27,22,22
5,ギラファノコギリクワガタ,9,30,10,40,40,50,30,25,25
5,ギラファノコギリクワガタ,10,33,11,44,44,55,33,27,27
5,ギラファノコギリクワガタ,11,36,12,48,48,60,36,30,30
5,ギラファノコギリクワガタ,12,39,13,52,52,65,39,32,32
5,ギラファノコギリクワガタ,13,42,14,56,56,70,42,35,35
5,ギラファノコギリクワガタ,14,45,15,60,60,75,45,37,37
5,ギラファノコギリクワガタ,15,48,16,64,64,80,48,40,40
5,ギラファノコギリクワガタ,16,51,17,68,68,85,51,42,42
5,ギラファノコギリクワガタ,17,54,18,72,72,90,54,45,45
5,ギラファノコギリクワガタ,18,57,19,76,76,95,57,47,47
5,ギラファノコギリクワガタ,19,60,20,80,80,100,60,50,50
5,ギラファノコギリクワガタ,20,63,21,84,84,105,63,52,52
5,ギラファノコギリクワガタ,21,66,22,88,88,110,66,55,55
5,ギラファノコギリクワガタ,22,69,23,92,92,115,69,57,57
5,ギラファノコギリクワガタ,23,72,24,96,96,120,72,60,60
5,ギラファノコギリクワガタ,24,75,25,100,100,125,75,62,62
5,ギラファノコギリクワガタ,25,78,26,104,104,130,78,65,65
5,ギラファノコギリクワガタ,26,81,27,108,108,135,81,67,67
5,ギラファノコギリクワガタ,27,84,28,112,112,140,84,70,70
5,ギラファノコギリクワガタ,28,87,29,116,116,145,87,72,72
5,ギラファノコギリクワガタ,29,90,30,120,120,150,90,75,75
5,ギラファノコギリクワガタ,30,93,31,124,124,155,93,77,77
5,ギラファノコギリクワガタ,31,96,32,128,128,160,96,80,80
5,ギラファノコギリクワガタ,32,99,33,132,132,165,99,82,82
5,ギラファノコギリクワガタ,33,102,34,136,136,170,102,85,85
5,ギラファノコギリクワガタ,34,105,35,140,140,175,105,87,87
5,ギラファノコギリクワガタ,35,108,36,144,144,180,108,90,90
5,ギラファノコギリクワガタ,36,111,37,148,148,185,111,92,92
5,ギラファノコギリクワガタ,37,114,38,152,152,190,114,95,95
5,ギラファノコギリクワガタ,38,117,39,156,156,195,117,97,97
5,ギラファノコギリクワガタ,39,120,40,160,160,200,120,100,100
5,ギラファノコギリクワガタ,40,123,41,164,164,205,123,102,102
5,ギラファノコギリクワガタ,41,126,42,168,168,210,126,105,105
5,ギラファノコギリクワガタ,42,129,43,172,172,215,129,107,107
5,ギラファノコギリクワガタ,43,132,44,176,176,220,132,110,110
5,ギラファノコギリクワガタ,44,135,45,180,180,225,135,112,112
5,ギラファノコギリクワガタ,45,138,46,184,184,230,138,115,115
5,ギラファノコギリクワガタ,46,141,47,188,188,235,141,117,117
5,ギラファノコギリクワガタ,47,144,48,192,192,240,144,120,120
5,ギラファノコギリクワガタ,48,147,49,196,196,245,147,122,122
5,ギラファノコギリクワガタ,49,150,50,200,200,250,150,125,125
5,ギラファノコギリクワガタ,50,153,51,204,204,255,153,127,127
5,ギラファノコギリクワガタ,51,156,52,208,208,260,156,130,130
5,ギラファノコギリクワガタ,52,159,53,212,212,265,159,132,132
5,ギラファノコギリクワガタ,53,162,54,216,216,270,162,135,135
5,ギラファノコギリクワガタ,54,165,55,220,220,275,165,137,137
5,ギラファノコギリクワガタ,55,168,56,224,224,280,168,140,140
5,ギラファノコギリクワガタ,56,171,57,228,228,285,171,142,142
5,ギラファノコギリクワガタ,57,174,58,232,232,290,174,145,145
5,ギラファノコギリクワガタ,58,177,59,236,236,295,177,147,147
5,ギラファノコギリクワガタ,59,180,60,240,240,300,180,150,150
5,ギラファノコギリクワガタ,60,183,61,244,244,305,183,152,152
5,ギラファノコギリクワガタ,61,186,62,248,248,310,186,155,155
5,ギラファノコギリクワガタ,62,189,63,252,252,315,189,157,157
5,ギラファノコギリクワガタ,63,192,64,256,256,320,192,160,160
5,ギラファノコギリクワガタ,64,195,65,260,260,325,195,162,162
5,ギラファノコギリクワガタ,65,198,66,264,264,330,198,165,165
5,ギラファノコギリクワガタ,66,201,67,268,268,335,201,167,167
5,ギラファノコギリクワガタ,67,204,68,272,272,340,204,170,170
5,ギラファノコギリクワガタ,68,207,69,276,276,345,207,172,172
5,ギラファノコギリクワガタ,69,210,70,280,280,350,210,175,175
5,ギラファノコギリクワガタ,70,213,71,284,284,355,213,177,177
5,ギラファノコギリクワガタ,71,216,72,288,288,360,216,180,180
5,ギラファノコギリクワガタ,72,219,73,292,292,365,219,182,182
5,ギラファノコギリクワガタ,73,222,74,296,296,370,222,185,185
5,ギラファノコギリクワガタ,74,225,75,300,300,375,225,187,187
5,ギラファノコギリクワガタ,75,228,76,304,304,380,228,190,190
5,ギラファノコギリクワガタ,76,231,77,308,308,385,231,192,192
5,ギラファノコギリクワガタ,77,234,78,312,312,390,234,195,195
5,ギラファノコギリクワガタ,78,237,79,316,316,395,237,197,197
5,ギラファノコギリクワガタ,79,240,80,320,320,400,240,200,200
5,ギラファノコギリクワガタ,80,243,81,324,324,405,243,202,202
5,ギラファノコギリクワガタ,81,246,82,328,328,410,246,205,205
5,ギラファノコギリクワガタ,82,249,83,332,332,415,249,207,207
5,ギラファノコギリクワガタ,83,252,84,336,336,420,252,210,210
5,ギラファノコギリクワガタ,84,255,85,340,340,425,255,212,212
5,ギラファノコギリクワガタ,85,258,86,344,344,430,258,215,215
5,ギラファノコギリクワガタ,86,261,87,348,348,435,261,217,217
5,ギラファノコギリクワガタ,87,264,88,352,352,440,264,220,220
5,ギラファノコギリクワガタ,88,267,89,356,356,445,267,222,222
5,ギラファノコギリクワガタ,89,270,90,360,360,450,270,225,225
5,ギラファノコギリクワガタ,90,273,91,364,364,455,273,227,227
5,ギラファノコギリクワガタ,91,276,92,368,368,460,276,230,230
5,ギラファノコギリクワガタ,92,279,93,372,372,465,279,232,232
5,ギラファノコギリクワガタ,93,282,94,376,376,470,282,235,235
5,ギラファノコギリクワガタ,94,285,95,380,380,475,285,237,237
5,ギラファノコギリクワガタ,95,288,96,384,384,480,288,240,240
5,ギラファノコギリクワガタ,96,291,97,388,388,485,291,242,242
5,ギラファノコギリクワガタ,97,294,98,392,392,490,294,245,245
5,ギラファノコギリクワガタ,98,297,99,396,396,495,297,247,247
5,ギラファノコギリクワガタ,99,300,100,400,400,500,300,250,250
6,オウゴンオニクワガタ,1,8,5,6,9,6,7,6,7
6,オウゴンオニクワガタ,2,12,7,9,13,9,10,9,10
6,オウゴンオニクワガタ,3,16,10,12,18,12,14,12,14
6,オウゴンオニクワガタ,4,20,12,15,22,15,17,15,17
6,オウゴンオニクワガタ,5,24,15,18,27,18,21,18,21
6,オウゴンオニクワガタ,6,28,17,21,31,21,24,21,24
6,オウゴンオニクワガタ,7,32,20,24,36,24,28,24,28
6,オウゴンオニクワガタ,8,36,22,27,40,27,31,27,31
6,オウゴンオニクワガタ,9,40,25,30,45,30,35,30,35
6,オウゴンオニクワガタ,10,44,27,33,49,33,38,33,38
6,オウゴンオニクワガタ,11,48,30,36,54,36,42,36,42
6,オウゴンオニクワガタ,12,52,32,39,58,39,45,39,45
6,オウゴンオニクワガタ,13,56,35,42,63,42,49,42,49
6,オウゴンオニクワガタ,14,60,37,45,67,45,52,45,52
6,オウゴンオニクワガタ,15,64,40,48,72,48,56,48,56
6,オウゴンオニクワガタ,16,68,42,51,76,51,59,51,59
6,オウゴンオニクワガタ,17,72,45,54,81,54,63,54,63
6,オウゴンオニクワガタ,18,76,47,57,85,57,66,57,66
6,オウゴンオニクワガタ,19,80,50,60,90,60,70,60,70
6,オウゴンオニクワガタ,20,84,52,63,94,63,73,63,73
6,オウゴンオニクワガタ,21,88,55,66,99,66,77,66,77
6,オウゴンオニクワガタ,22,92,57,69,103,69,80,69,80
6,オウゴンオニクワガタ,23,96,60,72,108,72,84,72,84
6,オウゴンオニクワガタ,24,100,62,75,112,75,87,75,87
6,オウゴンオニクワガタ,25,104,65,78,117,78,91,78,91
6,オウゴンオニクワガタ,26,108,67,81,121,81,94,81,94
6,オウゴンオニクワガタ,27,112,70,84,126,84,98,84,98
6,オウゴンオニクワガタ,28,116,72,87,130,87,101,87,101
6,オウゴンオニクワガタ,29,120,75,90,135,90,105,90,105
6,オウゴンオニクワガタ,30,124,77,93,139,93,108,93,108
6,オウゴンオニクワガタ,31,128,80,96,144,96,112,96,112
6,オウゴンオニクワガタ,32,132,82,99,148,99,115,99,115
6,オウゴンオニクワガタ,33,136,85,102,153,102,119,102,119
6,オウゴンオニクワガタ,34,140,87,105,157,105,122,105,122
6,オウゴンオニクワガタ,35,144,90,108,162,108,126,108,126
6,オウゴンオニクワガタ,36,148,92,111,166,111,129,111,129
6,オウゴンオニクワガタ,37,152,95,114,171,114,133,114,133
6,オウゴンオニクワガタ,38,156,97,117,175,117,136,117,136
6,オウゴンオニクワガタ,39,160,100,120,180,120,140,120,140
6,オウゴンオニクワガタ,40,164,102,123,184,123,143,123,143
6,オウゴンオニクワガタ,41,168,105,126,189,126,147,126,147
6,オウゴンオニクワガタ,42,172,107,129,193,129,150,129,150
6,オウゴンオニクワガタ,43,176,110,132,198,132,154,132,154
6,オウゴンオニクワガタ,44,180,112,135,202,135,157,135,157
6,オウゴンオニクワガタ,45,184,115,138,207,138,161,138,161
6,オウゴンオニクワガタ,46,188,117,141,211,141,164,141,164
6,オウゴンオニクワガタ,47,192,120,144,216,144,168,144,168
6,オウゴンオニクワガタ,48,196,122,147,220,147,171,147,171
6,オウゴンオニクワガタ,49,200,125,150,225,150,175,150,175
6,オウゴンオニクワガタ,50,204,127,153,229,153,178,153,178
6,オウゴンオニクワガタ,51,208,130,156,234,156,182,156,182
6,オウゴンオニクワガタ,52,212,132,159,238,159,185,159,185
6,オウゴンオニクワガタ,53,216,135,162,243,162,189,162,189
6,オウゴンオニクワガタ,54,220,137,165,247,165,192,165,192
6,オウゴンオニクワガタ,55,224,140,168,252,168,196,168,196
6,オウゴンオニクワガタ,56,228,142,171,256,171,199,171,199
6,オウゴンオニクワガタ,57,232,145,174,261,174,203,174,203
6,オウゴンオニクワガタ,58,236,147,177,265,177,206,177,206
6,オウゴンオニクワガタ,59,240,150,180,270,180,210,180,210
6,オウゴンオニクワガタ,60,244,152,183,274,183,213,183,213
6,オウゴンオニクワガタ,61,248,155,186,279,186,217,186,217
6,オウゴンオニクワガタ,62,252,157,189,283,189,220,189,220
6,オウゴンオニクワガタ,63,256,160,192,288,192,224,192,224
6,オウゴンオニクワガタ,64,260,162,195,292,195,227,195,227
6,オウゴンオニクワガタ,65,264,165,198,297,198,231,198,231
6,オウゴンオニクワガタ,66,268,167,201,301,201,234,201,234
6,オウゴンオニクワガタ,67,272,170,204,306,204,238,204,238
6,オウゴンオニクワガタ,68,276,172,207,310,207,241,207,241
6,オウゴンオニクワガタ,69,280,175,210,315,210,245,210,245
6,オウゴンオニクワガタ,70,284,177,213,319,213,248,213,248
6,オウゴンオニクワガタ,71,288,180,216,324,216,252,216,252
6,オウゴンオニクワガタ,72,292,182,219,328,219,255,219,255
6,オウゴンオニクワガタ,73,296,185,222,333,222,259,222,259
6,オウゴンオニクワガタ,74,300,187,225,337,225,262,225,262
6,オウゴンオニクワガタ,75,304,190,228,342,228,266,228,266
6,オウゴンオニクワガタ,76,308,192,231,346,231,269,231,269
6,オウゴンオニクワガタ,77,312,195,234,351,234,273,234,273
6,オウゴンオニクワガタ,78,316,197,237,355,237,276,237,276
6,オウゴンオニクワガタ,79,320,200,240,360,240,280,240,280
6,オウゴンオニクワガタ,80,324,202,243,364,243,283,243,283
6,オウゴンオニクワガタ,81,328,205,246,369,246,287,246,287
6,オウゴンオニクワガタ,82,332,207,249,373,249,290,249,290
6,オウゴンオニクワガタ,83,336,210,252,378,252,294,252,294
6,オウゴンオニクワガタ,84,340,212,255,382,255,297,255,297
6,オウゴンオニクワガタ,85,344,215,258,387,258,301,258,301
6,オウゴンオニクワガタ,86,348,217,261,391,261,304,261,304
6,オウゴンオニクワガタ,87,352,220,264,396,264,308,264,308
6,オウゴンオニクワガタ,88,356,222,267,400,267,311,267,311
6,オウゴンオニクワガタ,89,360,225,270,405,270,315,270,315
6,オウゴンオニクワガタ,90,364,227,273,409,273,318,273,318
6,オウゴンオニクワガタ,91,368,230,276,414,276,322,276,322
6,オウゴンオニクワガタ,92,372,232,279,418,279,325,279,325
6,オウゴンオニクワガタ,93,376,235,282,423,282,329,282,329
6,オウゴンオニクワガタ,94,380,237,285,427,285,332,285,332
6,オウゴンオニクワガタ,95,384,240,288,432,288,336,288,336
6,オウゴンオニクワガタ,96,388,242,291,436,291,339,291,339
6,オウゴンオニクワガタ,97,392,245,294,441,294,343,294,343
6,オウゴンオニクワガタ,98,396,247,297,445,297,346,297,346
6,オウゴンオニクワガタ,99,400,250,300,450,300,350,300,350
7,ヘラクレスオオカブト,1,10,10,8,10,6,4,1,5
7,ヘラクレスオオカブト,2,15,15,12,15,9,6,1,7
7,ヘラクレスオオカブト,3,20,20,16,20,12,8,2,10
7,ヘラクレスオオカブト,4,25,25,20,25,15,10,2,12
7,ヘラクレスオオカブト,5,30,30,24,30,18,12,3,15
7,ヘラクレスオオカブト,6,35,35,28,35,21,14,3,17
7,ヘラクレスオオカブト,7,40,40,32,40,24,16,4,20
7,ヘラクレスオオカブト,8,45,45,36,45,27,18,4,22
7,ヘラクレスオオカブト,9,50,50,40,50,30,20,5,25
7,ヘラクレスオオカブト,10,55,55,44,55,33,22,5,27
7,ヘラクレスオオカブト,11,60,60,48,60,36,24,6,30
7,ヘラクレスオオカブト,12,65,65,52,65,39,26,6,32
7,ヘラクレスオオカブト,13,70,70,56,70,42,28,7,35
7,ヘラクレスオオカブト,14,75,75,60,75,45,30,7,37
7,ヘラクレスオオカブト,15,80,80,64,80,48,32,8,40
7,ヘラクレスオオカブト,16,85,85,68,85,51,34,8,42
7,ヘラクレスオオカブト,17,90,90,72,90,54,36,9,45
7,ヘラクレスオオカブト,18,95,95,76,95,57,38,9,47
7,ヘラクレスオオカブト,19,100,100,80,100,60,40,10,50
7,ヘラクレスオオカブト,20,105,105,84,105,63,42,10,52
7,ヘラクレスオオカブト,21,110,110,88,110,66,44,11,55
7,ヘラクレスオオカブト,22,115,115,92,115,69,46,11,57
7,ヘラクレスオオカブト,23,120,120,96,120,72,48,12,60
7,ヘラクレスオオカブト,24,125,125,100,125,75,50,12,62
7,ヘラクレスオオカブト,25,130,130,104,130,78,52,13,65
7,ヘラクレスオオカブト,26,135,135,108,135,81,54,13,67
7,ヘラクレスオオカブト,27,140,140,112,140,84,56,14,70
7,ヘラクレスオオカブト,28,145,145,116,145,87,58,14,72
7,ヘラクレスオオカブト,29,150,150,120,150,90,60,15,75
7,ヘラクレスオオカブト,30,155,155,124,155,93,62,15,77
7,ヘラクレスオオカブト,31,160,160,128,160,96,64,16,80
7,ヘラクレスオオカブト,32,165,165,132,165,99,66,16,82
7,ヘラクレスオオカブト,33,170,170,136,170,102,68,17,85
7,ヘラクレスオオカブト,34,175,175,140,175,105,70,17,87
7,ヘラクレスオオカブト,35,180,180,144,180,108,72,18,90
7,ヘラクレスオオカブト,36,185,185,148,185,111,74,18,92
7,ヘラクレスオオカブト,37,190,190,152,190,114,76,19,95
7,ヘラクレスオオカブト,38,195,195,156,195,117,78,19,97
7,ヘラクレスオオカブト,39,200,200,160,200,120,80,20,100
7,ヘラクレスオオカブト,40,205,205,164,205,123,82,20,102
7,ヘラクレスオオカブト,41,210,210,168,210,126,84,21,105
7,ヘラクレスオオカブト,42,215,215,172,215,129,86,21,107
7,ヘラクレスオオカブト,43,220,220,176,220,132,88,22,110
7,ヘラクレスオオカブト,44,225,225,180,225,135,90,22,112
7,ヘラクレスオオカブト,45,230,230,184,230,138,92,23,115
7,ヘラクレスオオカブト,46,235,235,188,235,141,94,23,117
7,ヘラクレスオオカブト,47,240,240,192,240,144,96,24,120
7,ヘラクレスオオカブト,48,245,245,196,245,147,98,24,122
7,ヘラクレスオオカブト,49,250,250,200,250,150,100,25,125
7,ヘラクレスオオカブト,50,255,255,204,255,153,102,25,127
7,ヘラクレスオオカブト,51,260,260,208,260,156,104,26,130
7,ヘラクレスオオカブト,52,265,265,212,265,159,106,26,132
7,ヘラクレスオオカブト,53,270,270,216,270,162,108,27,135
7,ヘラクレスオオカブト,54,275,275,220,275,165,110,27,137
7,ヘラクレスオオカブト,55,280,280,224,280,168,112,28,140
7,ヘラクレスオオカブト,56,285,285,228,285,171,114,28,142
7,ヘラクレスオオカブト,57,290,290,232,290,174,116,29,145
7,ヘラクレスオオカブト,58,295,295,236,295,177,118,29,147
7,ヘラクレスオオカブト,59,300,300,240,300,180,120,30,150
7,ヘラクレスオオカブト,60,305,305,244,305,183,122,30,152
7,ヘラクレスオオカブト,61,310,310,248,310,186,124,31,155
7,ヘラクレスオオカブト,62,315,315,252,315,189,126,31,157
7,ヘラクレスオオカブト,63,320,320,256,320,192,128,32,160
7,ヘラクレスオオカブト,64,325,325,260,325,195,130,32,162
7,ヘラクレスオオカブト,65,330,330,264,330,198,132,33,165
7,ヘラクレスオオカブト,66,335,335,268,335,201,134,33,167
7,ヘラクレスオオカブト,67,340,340,272,340,204,136,34,170
7,ヘラクレスオオカブト,68,345,345,276,345,207,138,34,172
7,ヘラクレスオオカブト,69,350,350,280,350,210,140,35,175
7,ヘラクレスオオカブト,70,355,355,284,355,213,142,35,177
7,ヘラクレスオオカブト,71,360,360,288,360,216,144,36,180
7,ヘラクレスオオカブト,72,365,365,292,365,219,146,36,182
7,ヘラクレスオオカブト,73,370,370,296,370,222,148,37,185
7,ヘラクレスオオカブト,74,375,375,300,375,225,150,37,187
7,ヘラクレスオオカブト,75,380,380,304,380,228,152,38,190
7,ヘラクレスオオカブト,76,385,385,308,385,231,154,38,192
7,ヘラクレスオオカブト,77,390,390,312,390,234,156,39,195
7,ヘラクレスオオカブト,78,395,395,316,395,237,158,39,197
7,ヘラクレスオオカブト,79,400,400,320,400,240,160,40,200
7,ヘラクレスオオカブト,80,405,405,324,405,243,162,40,202
7,ヘラクレスオオカブト,81,410,410,328,410,246,164,41,205
7,ヘラクレスオオカブト,82,415,415,332,415,249,166,41,207
7,ヘラクレスオオカブト,83,420,420,336,420,252,168,42,210
7,ヘラクレスオオカブト,84,425,425,340,425,255,170,42,212
7,ヘラクレスオオカブト,85,430,430,344,430,258,172,43,215
7,ヘラクレスオオカブト,86,435,435,348,435,261,174,43,217
7,ヘラクレスオオカブト,87,440,440,352,440,264,176,44,220
7,ヘラクレスオオカブト,88,445,445,356,445,267,178,44,222
7,ヘラクレスオオカブト,89,450,450,360,450,270,180,45,225
7,ヘラクレスオオカブト,90,455,455,364,455,273,182,45,227
7,ヘラクレスオオカブト,91,460,460,368,460,276,184,46,230
7,ヘラクレスオオカブト,92,465,465,372,465,279,186,46,232
7,ヘラクレスオオカブト,93,470,470,376,470,282,188,47,235
7,ヘラクレスオオカブト,94,475,475,380,475,285,190,47,237
7,ヘラクレスオオカブト,95,480,480,384,480,288,192,48,240
7,ヘラクレスオオカブト,96,485,485,388,485,291,194,48,242
7,ヘラクレスオオカブト,97,490,490,392,490,294,196,49,245
7,ヘラクレスオオカブト,98,495,495,396,495,297,198,49,247
7,ヘラクレスオオカブト,99,500,500,400,500,300,200,50,250
